text,label
" Thanks to such free mapping sites as MapQuest and Yahoo Maps, it''s been a while since road warriors have had to sketch out a route with a yellow highlighter, guessing which shortcuts to take or avoid. Instead, they can just type in start and destination addresses and print out crisply labeled, turn-by-turn directions, with the only cost being some printer ink.",Sci/Tech
"Saturday night''s Game 1 World Series telecast returned a 13.7 national rating (25 share), the highest number for a Game 1 since the 1999 opener of the Yankees-Braves Series delivered a 14.2 (26 share) on NBC. It was the highest-rated World Series Game 1 for Fox since it began broadcasting baseball in 1996 (NBC retained the Series in 1997 and ...",Sports
com. An Auburn touchdown with 52 seconds left in the first half Saturday night brought a smile to celebrity Tiger fan Charles Barkley pacing the sideline.,Sports
 NEW YORK (Reuters) - Stocks ended barely higher  on Tuesday  as oil prices rose and investors tried to anticipate the  economic fallout from Hurricane Ivan as it moved through the  Gulf of Mexico toward a possible landfall in the United States.,Business
FULLSTRETCH: Roger Federer of Switzerland returns a shot in the first set against Lleyton Hewitt in their Tennis Masters Cup finals match on Sunday.,Sports
Asasma Butt walked up to the entrance of the Lyce Rabelais in northern Paris last Thursday - the first day of school for students across France -he did something she didn #39;t want to do.,World
During a recent visit to Jaipur I was informed that in the last two years the clinics and nursing homes of over 30 doctors had been attacked by attendants and friends of patients and the public.,Business
"Dubai - An Islamist group has claimed that it hijacked two Russian planes that crashed this week, killing at least 89 people, and threatened more attacks, according to an Internet statement posted on Friday.",World
"AP - The Tight Lies Tour is one of several regional circuits for players with aspirations of making the big leagues. One of its alumni is Ryan Palmer, who held off Vijay Singh last month at Disney for his first PGA Tour victory.",Sports
Reuters - The Sudanese foreign minister rejected on\Friday a U.S. declaration of genocide in the Darfur region of\Sudan and said the United States was using a humanitarian\crisis for political purposes.,Sci/Tech
"The Internet Corporation for Assigned Names and Number, the organization named by the US government in 1998 to oversee policies over Internet addresses, gave a preliminary nod Monday to domain names targeting mobile services and the jobs ",Sci/Tech
"Symantec has released firmware fixes for a string of critical security holes in its firewall/VPN and Gateway Security products which could be exploited to cause a denial of service, identify ",Sci/Tech
Fraudsters have developed a potent new computer program that steals Internet banking customers #39; details by duping them into opening up ,Sci/Tech
"An NHL lockout nine weeks old won #39;t end any time soon unless owners show some willingness to negotiate, agents said after a meeting with the players #39; union.",Sports
"Jamal Lewis scored the decisive touchdown with 7:03 left following a 7-yard punt, and Ed Reed sealed the victory with an NFL-record 106-yard interception return in the waning seconds as the Baltimore Ravens beat the Cleveland Browns, 27-13, Sunday.",Sports
"Semiconductor designer ARM Holdings ARM.L has agreed to buy US technology firm Artisan ARTI.O for \$913 million (503.3 million pounds), to boost its product range, but ",Business
&lt;strong&gt;Letters&lt;/strong&gt; And cheap tinsel worries wifi fans,Sci/Tech
"Is it a video game maker''s lab or a twisted vision out of Charles Dickens''s worst coal factory nightmare? A growing number of people can''t tell the difference. &lt;FONT face=''verdana,MS Sans Serif,arial,helvetica'' size=''-2'' color=''#666666''&gt;&lt;B&gt;-washingtonpost.com&lt;/b&gt;&lt;/font&gt;",Sci/Tech
"Shares of Varsity Group Inc., the online bookseller that rose to prominence during the e-commerce boom only to stumble badly, will return to trading on the Nasdaq National Market this morning.",Sci/Tech
"AFP - Afghan President Hamid Karzai met with Pakistan President Pervez Musharraf for talks on eradicating Al-Qaeda and Taliban fighters from their common border, a key issue in his bid for re-election.",World
"TheDeal.com - Try lower, says Oracle CEO Larry Ellison on the witness stand in Delaware''s Court of Chancery.",Sci/Tech
" LONDON (Reuters) - When Colin Montgomerie''s final putt  plopped into the hole on the 18th green at Oakland Hills on  Sunday, it clinched a remarkable Ryder Cup triumph and soothed  the Scot''s personal anguish.",Sports
"That #39;s according to research outfit Gartner, which on Thursday said that second quarter global mobile phone shipments hit 156.",Sci/Tech
Is the country better prepared to prevent a repeat of last August''s deadly crisis?,World
"TORONTO - Lamond Murray scored all 13 of his points in the fourth quarter, helping the Toronto Raptors overcome a 20-point deficit in the second half to beat the San Antonio Spurs 96-91 yesterday.",Sports
"More businesses are out to convert die-hard check writers to electronic billing by offering perks, lower interest rates or discounted prices.",Sci/Tech
"AP - Oklahoma moved up to No. 2 in the Bowl Championship Series standings Monday and Utah is now sixth, a position that would guarantee the Utes a spot in one of the four big-money bowl games if they can hold on to it.",Sports
"When was the last time you heard about a company more than doubling its profit from the previous year, but an error in judgment restrained that profit?",Sci/Tech
"AFP - Oracle sealed a deal to buy rival business software firm PeopleSoft for 10.3 billion dollars after a bitter 18-month battle, the two firms announced.",Sci/Tech
Crude oil prices pushed past the psychologically important US\$50-per-barrel mark Tuesday to an all-time high of US\$50.01 as the market reacted to the slow recovery of US oil production in the Gulf of Mexico following Hurricane Ivan.,Business
Here #39;s what you didn #39;t hear from the Dolphins on Tuesday: You didn #39;t hear anyone suggest this day helps them win. You didn #39;t hear anyone pretend this franchise is improved.,Sports
Internet engineers working on a standard for identifying the source of email messages voted down a proposal by Microsoft to include some of that company #39;s intellectual property in the specification.,Sci/Tech
AP - Takeo Spikes made good on his vow the Buffalo Bills would finally provide some good news for their fans this weekend.,Sci/Tech
The scene at the end of Colorado #39;s victory Saturday night probably was not what the university was looking for after a tumultuous off-season.,Sports
"Three judges are suspended Saturday for a mistake in scoring the men''s gymnastics all-around final, but results are not be changed and American Paul Hamm keeps his gold medal.",Sports
"MILTON -- If you could build a prototype Mansfield Hornet, he just might look like Brett McDermott.",Sci/Tech
 #39;Ol #39; Blue Eyes #39; provided an emotional musical tribute to  #39;Old Big  #39;Ead #39; as Nottingham Forest celebrated the remarkable life of Brian Clough ahead of today #39;s game with West Ham.,World
"Claria Cancels \$150 million IPO\Contextual advertising and pop up company Claria Corp. has canceled plans for a \$150 million initial public offering due to ''current market conditions,'' it said in a regulatory filing on Wednesday.\\Claria, which filed its original prospectus in April of this year, had not disclosed the number ...",Sci/Tech
"Nearly three-quarters of IT managers are planning to deploy the Windows XP Service Pack 2 update to their systems, research shows.",Sci/Tech
A British soldier killed after clashes with militia forces in the southern Iraqi city of Basra was today named as Lance Corporal Paul David Trevor Thomas. ,Sci/Tech
"Alan Greenspan, Federal Reserve chairman, said yestedray that the wave of US bank mergers since 1995 had increased the stability of the financial sector.",Business
Over 40 technology companies and organizations send a letter to the Senate Judiciary Committee asking it to hold public hearings on the controversial Induce Act before moving forward. By Katie Dean.,Sci/Tech
"ANN ARBOR , Mich. -- Michael Hart ran for 151 yards and a season-high three touchdowns and No. 9 Michigan scored TDs the first five times it touched the ball in the second half to beat Northwestern , 42-20, yesterday.",Sports
"HOUSTON - Roger Clemens has pitched as many important games as any pitcher of his generation, including nine All-Star games and seven World Series outings.",Sports
: Chinas freshly retired military leader Jiang Zemin threw his weight behind his successor Hu Jintao today and advised the armed forces never to renounce the use of force to reclaim Taiwan.,World
"Intel Corp. INTC.O cut prices on its chips for mobile computers by as much as 34 percent this week, a move that could lower PC prices from the likes of Dell Inc.",Sci/Tech
"Keith Foulke isn''t going to forget the last two nights anytime soon, but he won''t be dwelling on them either.",Sports
"The games industry could benefit from scientific ''mood profiling'' to develop hit games, researchers say.",Sci/Tech
"Wal-Mart amasses more data about the products it sells and its shoppers'' buying habits than anyone else, and some privacy advocates worry about the potential for abuse.",Business
"They spent the summer marveling over their lineup changes and their improvement, the big-name veterans they signed and the strategic concepts they imported from the champion New England Patriots.",Sci/Tech
"AP - For Marion Jones, Sydney must seem far more than half a world away. Those Olympics were some dreamland where she ruled track and field with a golden touch and a sweet smile, winning five medals that turned her into an international superstar.",Sports
&lt;strong&gt;&lt;cite&gt;Reg&lt;/cite&gt; review&lt;/strong&gt; Mobile phone styling comes to the MP3 world,Sci/Tech
"MOSCOW: Russian oil major YUKOS is poised to lose its core Siberian units, but the state will postpone its final move to dismantle the giant firm beyond next weeks tax deadline, analysts predicted on Friday.",Business
"What a mouth-watering prospect Manchester United v Arsenal is. Giants versus giants. Or are we all getting carried away? Whatever the result, could it be that Old Trafford #39;s ",Sports
"AdWeek.com - What do you do when you evoke the ire of the ad industry''s largest trade organization? You launch an editorial-cartoon contest about it, of course. That''s what Talent Zoo, the Atlanta-based job-recruitment and -placement specialist for the ad business, did last week after that nasty spat with the 4A''s over a column on the Talent Zoo Web site criticizing Advertising Week.",Sci/Tech
Residents stocked up to prepare for a storm that has already swamped communities in the Caribbean and reportedly killed dozens.,World
"Asian stock markets closed mostly higher Friday, with the key indexes edging higher both in Tokyo and Hong Kong. Tokyo #39;s Nikkei Stock Average of 225 issues rose 80.",Business
World champion Michael Schumacher drove the quickest time in the first practice on Friday for Sunday #39;s Japanese Formula One Grand Prix in Suzuka.,Sports
"AT T Corp. on Thursday reported a net loss of \$7.1 billion, or \$8.95 per share, for the third quarter of 2004, but that loss included asset re-evaluation and other charges of \$12.5 billion.",Sci/Tech
"Martin Jol is likely to be named the new manager of Tottenham after Jacques Santinis shock decision to quit yesterday. The Dutch assistant coach will take charge of todays game against Charlton, and ",Sports
AP - Prime Minister John Howard on Sunday called a national election for Oct. 9 which is likely to serve as a referendum on Australia''s troop deployment in Iraq.,World
"Canadian Press - NEW DELHI (AP) - Firefighters and police evacuated thousands of villagers and battled a huge fire Thursday in a government ammunition depot in the eastern Indian state of Orissa, police said.",World
"CANTON, Ohio (Ticker) -- Legendary quarterback Dan Marino headlines the list of nine first-time nominees for induction to the Pro Football Hall of Fame.",Sports
Steve Spurrier was hired at South Carolina yesterday after the school trustees #39; executive board approved a seven-year deal worth \$1.25 million a season for the former Florida football coach.,Sports
"It #39;s going to be difficult, if not impossible, to beat Google at its own game. Google is king of the search engine world for a very good reason: Google works.",Sci/Tech
"In 2001, the Netherlands became the first (only?) country in the west to permit ''mercy killings''. The law only allows such killings in very particular circumstances - a doctor can terminate the life of a person who was in great pain and had no hope of recovery. In addition, the law requires the informed consent of the patient.   A hospital in the Netherlands has asked to dispense with that annoying part about consent - and the equally annoying part about pain.",Sci/Tech
"As online shopping gets into full swing, phishers are setting up fraudulent e-commerce Web sites and simply waiting for victims using Google and other search engines to find them.",Sci/Tech
"As part of its ongoing efforts to woo public sector customers, Microsoft Corp. has begun giving governments tools for collaborating and sharing technology information with other organizations so that they can learn from each other''s experiences and cut development costs.",Sci/Tech
" Binh N. Le had not been back to the land of his birth since he came to the United States with an aunt and uncle at age 4, leaving his parents behind.",World
"AP - The main oxygen generator for the international space station has failed, and the two astronauts on board will tap into an attached cargo ship''s air supply this weekend, NASA said Thursday.",Sci/Tech
"its also a powerful learning tool, according to Apple. Audio has always had a place in the classroom but it is normally in the form ",Sci/Tech
"The Boeing Co. #39;s major rival, Airbus, announced Wednesday it has received an order from Cebu Air Inc., the Philippines #39; second-largest airline, for 12 new A319 jets.",Business
Reuters - South Korea Monday shrugged off North\Korean criticism of the South''s experiments with nuclear\materials as familiar posturing that would not rule out the\mercurial communist North''s return to atomic arms talks.,World
The future of Alitalia is at stake as the Italian flagship carrier meets with unions Monday to reveal the number of planned job cuts as part of a restructuring plan aimed at averting collapse.,Business
"The coolest geek shopping list ever: 129 of the best screens, cams, phones, games and gadgets of the year, from Wired magazine.",Sci/Tech
"ALICANTE, Spain -- Paul-Henri Mathieu pulled off a remarkable 6-3, 3-6, 2-6, 6-3, 6-3 victory against Spanish No. 1 Carlos Moya to give France a 1-0 lead on the opening day of their Davis Cup semifinal on Friday.",Sports
"Officials in the US are cracking down on an alleged distributor of Internet  quot;Spyware. quot; In the first suit of its kind, the US Federal Trade Commission (FTC) claims Seismic Entertainment and SmartBot, secretly installs programs on a users #39; computer without ",Sci/Tech
"com October 20, 2004, 1:37 PM PT. Cyber threats, chiefly viruses like NetSky and Sasser, make security an ongoing concern as it holds steady over software infrastructure as the third top priority.",Sci/Tech
Six days ago Jay McKee buoyantly strolled into his living room and proudly informed his wife there would be an NHL this season. The Buffalo Sabres #39; union representative had just finished ,Sports
"Minneapolis, MN -- Cristian Guzman drove in three runs to lead Minnesota to an 8-1 win over Cleveland in the middle contest of a crucial three-game set at the Metrodome.",Sports
"MIDDLESBROUGH, Aug 24 (SW) - Michael Reiziger will be sidelined for the coming six to eight weeks. The player dislocated his shoulder a few weeks ago and is unable to play on.",Sports
"We should be using probes to look for life in space instead of radio signals, say scientists.",Sci/Tech
"AP - The preliminaries in the 100 meters were perhaps just a sample of what''s to come Sunday, when a talented group of qualifiers  #151; including Americans Shawn Crawford, Justin Gatlin and defending champion Maurice Greene  #151; will try to turn their competition into the fastest show at the Athens Games.",Sports
Last Thursday #39;s presidential debate was still in progress when the e-mails started trickling in from citizens around the country.,Sci/Tech
"Substitute striker Marlon King scored in the final seconds to give second division Nottingham Forest a 2-1 win over West Ham United on Sunday, as fans and players paid tribute to late Forest manager Brian Clough.",Sports
"From a changed attitude at PeopleSoft Inc. to the company''s acquisition of J.D. Edwards   Co. last year, Craig Conway clearly made a difference during his five years as CEO.",Sci/Tech
Top seed Carlos Moya got blown off court by a French teenager playing his first ATP Tour match at the rain-it China Open on Wednesday.,Sports
BAKU : David Beckham is set to be hauled over the coals by English football authorities over his admission that he deliberately fouled an opponent to earn himself a convenient booking in last week #39;s World Cup qualifier against Wales.,Sports
"The District of Columbia government, which long has struggled against an image of inefficiency, has begun cleaning out its closets with one of the most up-to-date instruments of modern electronic commerce.",Sci/Tech
"Description: Actor Carl Reiner found his life #39;s calling in the third grade, making his classmates laugh by walking on his hands. The actor, comedian and director joins NPR #39;s Neal Conan and takes calls. ",Sci/Tech
"TWO weeks ago, Alex McLeish was posing for the photographers at Murray Park with the Bank of Scotlands Manager of the Month award for November, savouring a period which had turned Rangers season around and seemed to have discarded any short-term ",Sports
"Mac maker is taking its retail act north of the border, CNET News.com has learned.\&lt;br /&gt; Photo: iPod''s Toronto presence",Sci/Tech
For more than a month it has been public knowledge that Kansas was considering moving next season #39;s home football game against Oklahoma to Kansas City #39;s Arrowhead Stadium.,Sports
Reuters - Earl Boykins contributed 22 points to\help the Denver Nuggets overcome the absence of top scorer\Carmelo Anthony to defeat the New Orleans Hornets 76-67 Monday.,Sports
"By Randy Dotinga, HealthDay Reporter    HealthDayNews -- Do sprawling communities translate into expanding waistlines? Absolutely, according to a new study that adds to a growing body of evidence that suburban living makes people fat.    A Boston University researcher found that people who live in spread-out communities are heavier than their city-bound counterparts...",Sci/Tech
"In a separate development, the head of the RKK Energia company, which builds the Soyuz spacecraft, said his company was planning to send a new space shuttle to the space station between 2010 and 2012, depending on funding.",Sci/Tech
The Americans won a couple of better-ball matches and halved another before losing to the most unheralded European team in the final match Saturday morning.,Sports
SPACE.com - The tenth crew of the \International Space Station (ISS) made a short spaceflight early Monday to move a Russian lifeboat \to a new docking port and prepare the station for a pair of upcoming spacewalks.,Sci/Tech
The Supreme Court has stayed the election and appointment of Jagmohan Dalmiya as Patron-in-Chief of the BCCI. The court has also stayed the appointment of Justice S Mohan as BCCI administrator and restored ,Sports
"Shares of CACI International Inc. surged nearly 14 percent Thursday after the company, which provided private interrogators at Abu Ghraib prison and elsewhere in Iraq, reported a 56 percent jump in earnings.",Sci/Tech
"Nashville, TN (Sports Network) - Tennessee Titans wide receiver Tyrone Calico is expected to undergo surgery Thursday on his injured left knee.",Sports
At least 13 Iraqis were killed and other 50 injured most of them are members of the Iraqi police in a booby trapped car explosion that targeted a main inspection point for the Iraqi police at al-Rasheed street in the downtown of Baghdad.,World
" NEW YORK (Reuters) - Investors will watch for oil news from  Russia and Iraq next week, but skepticism that crude prices can  stay sky-high is growing and a break in the energy market would  fuel a rally in U.S. stock markets.",Business
"The enhancements, which will be incorporated early next year, are designed to provide enterprises with protection from worms and viruses, without forcing customers to install firewalls at each location in a network, the company said.",Sci/Tech
"By MICHAEL LIEDTKE    SAN FRANCISCO (AP) -- Commerce One Inc. (CMRC), an Internet software maker valued at \$20 billion at the peak of dot-com mania, is poised to go out of business as a pauper...",Sci/Tech
"Kobe Bryant would love to have Karl Malone back with the Los Angeles Lakers, and believes comments he made in a recent radio interview were misunderstood.",Sports
"Toutatis, a mountain-sized asteroid, came the closest to the Earth since at least the 12th century, allowing scientists to gather data about its trajectory and features, the US National Aeronautics and Space Administration said.",Sci/Tech
Southern California and Oklahoma finished 1-2 in the final B.C.S. standing and will play for the national title in the Orange Bowl on Jan. 4.,Sports
"Reuters - Standard   Poor''s Ratings\Services on Tuesday raised its general obligation bond rating\on California to ''A'' from ''BBB,'' citing an easing of the Golden\State''s cash crunch.",Business
"LONDON - Not only has England captain David Beckham been told to learn to shut up by coach Sven-Goran Eriksson, he could also face punishment from the Football Association for his unsporting behaviour.",Sports
"The Federal Communications Commission ruled 3-2 that states are now barred from imposing telecommunications regulations on Internet phone providers, which treat calls no differently than any other application on the Net.",Sci/Tech
"Tokyo, Aug. 23 (Jiji Press)--NTT DoCoMo firmed on the Tokyo Stock Exchange Monday morning following a media report that it will start procuring mobile phone handsets made by Motorola Inc.",Sci/Tech
"By MATTHEW FORDAHL    SAN JOSE, Calif. (AP) -- After years of battling Microsoft Corp...",Sci/Tech
"For more than three quarters on Sunday, it appeared as if the Jets wouldnt find the end zone if it was loaded with uranium and Quincy Carter was armed with a Geiger counter.",Sports
"Efforts to ease patch management are just part of the process, exec says.",Sci/Tech
"With overnight rain causing a 2-hour delay to the start of play in the HSBC World Matchplay Championship at Wentworth, Retief Goosen did his bit to help to make up ground.",Sports
PC World - Send your video throughout your house--wirelessly--with new gateways and media adapters.,Sci/Tech
Security company Digimarc gets \$1 million to push state drivers'' licenses with ''covert watermarks.'',Sci/Tech
"East Rutherford, NJ (Sports Network) - Retired NBA center and seven-time All- Star Alonzo Mourning is going to give his playing career one more shot.",Sports
"A 31-yard field goal by John Carney in overtime Sunday gave the New Orleans Saints a 28-25 win over St. Louis. Carney kicked five field goals in the game, including a 38-yarder ",Sports
"AP - BISMARCK, N.D.  #151; Jack Uldrich says his stain-resistant pants are just the beginning for a technology that could someday be used to create cell phones so small they can be sewn into clothes and enhance electrical transmission through power lines.",Sci/Tech
"Nowhere does the rivalry between the Evil Empire and Red Sox Nation crackle more intensely than here, on the  quot;campus quot; of ESPN, built smack on the not-so-well-defined emotional boundary between New York and Boston.",Sports
"Moscow, Nov 26 - Nathalie Dechy picked up where Tatiana Golovin left off on Wednesday, defeating Maria Sanchez Lorenzo 6-2, 6-4 to give France a confidence-boosting 2-0 lead in their Fed Cup semi-final against Spain.",Sports
"AP - The rivalry between Arsenal and Manchester United is getting downright nasty. Accusations of vicious fouls, cheating, refereeing mistakes and a disputed penalty kick followed the latest confrontation between two of the giants of English soccer  #151; a 2-0 victory by Manchester United that ended Arsenal''s record unbeaten streak of 49 games in the Premier League.",Sports
"The Walt Disney Co. has postponed an expansion of its video-on-demand service while it explores partnerships that could result in a deal to include the service in set-top boxes, computers or other devices.",Sci/Tech
"Three new variants of the Bagle virus that emerged last week are still in circulation, but the attacks seem to be leveling off. While the latest viruses have some sophisticated features, security ",Sci/Tech
Dell says that millions of notebook power adapters could put users at risk. Also: Office flaw could allow attacks.,Sci/Tech
"Sony (NYSE: SNE) is taking one more step toward making its Walkman a more formidable contender in the digital music wars. According to several news agencies, Sony is launching a new Walkman with a hard drive and support of the popular MP3 format.",Sci/Tech
The following is a verbatim copy of a open letter to the Linux community issued by PalmSource. Read on for more information about the new acquisition and FAQs about how PalmSource will use the new resources and the new Palm OS Cobalt version of Linux.,Sci/Tech
"Bayern Munich coach Felix Magath, who criticised his new players for the time they spent putting on hair gel, warned on Friday that his honeymoon period is over and he plans to get tougher with the squad.",Sports
"AP - The Reds picked up Sean Casey''s contract option for 2006 on Friday, an indication they have no intention of trading the popular first baseman who is among the team''s highest-paid players.",Sports
"While many of his Detroit Lions teammates spent the bye weekend at home with their families, Harrington stayed in town to see his brother play college football.",Sports
"AP - Olympic silver medalist Mardy Fish beat Jan Hernych of the Czech Republic 6-2, 6-4 Monday to reach the second round of the St. Petersburg Open.",Sports
"US Airways #39; pilots union said Thursday that the airline plans to file a motion in bankruptcy court on Friday seeking immediate cost reductions, including pay cuts, from US Airways #39; labor unions.",Business
"AP - Allen Iverson stole an inbound pass, drove down the court and made a layup at the buzzer, giving the Philadelphia 76ers a 116-114 overtime victory over the Washington Wizards on Friday.",Sports
"In terms of herd behavior, the only group that rivals Wall Street investors is Wall Street reporters. One moment, the guys at Google can do no wrong -reat company, great ",Business
The Securities and Exchange Commission is scrutinizing biotechnology companies as part of a wider effort to ensure that companies don''t mislead investors by covering up negative results of clinical trials.,Business
"At \$100, the stock would trade at 37 times the broker #39;s calendar 2006 earnings for the company.  quot;While this multiple is a premium to the comp group, we believe it is warranted given ",Business
"HAT-TRICK hero Alan Shearer is aiming to fire Newcastle all the way to the UEFA Cup Final this season. After his treble and a double from Patrick Kluivert polished off their Israeli opponents, Shearer said ",Sports
Internet portal Lycos Europe has denied that its  quot;Make love not spam quot; Web site was hacked into and defaced last night. The company said that an e-mail that contained an apparent mirror image of the Web site being hacked was a hoax generated by spammers.,Sci/Tech
"Nintendo, Sony ready rival portable gaming devices. Which one will gamers go for?",Sci/Tech
Those in charge of baseball''s statistics say Barry Bonds''s records will remain intact for now.,Sports
"com November 15, 2004, 11:32 AM PT. Organizations are replacing aging servers with newer more-powerful boxes, often Linux--based, and theyre also investing in storage.",Sci/Tech
U.S. tanks and snipers took up positions near the revered Imam Ali Shrine and engaged in fierce battles with militants.,Sci/Tech
" ATHENS (Reuters) - Australian swimmer Ian Thorpe beat  arch-rival Michael Phelps in the men''s 200-meter freestyle on  Monday as the United States pursued China, Australia and Japan  in the medals table on day three of the Olympic Games.",Sports
"CARACAS, August 22 (Itar-Tass) -- President of Venezuela Hugo Chavez has called on the opposition to recognize the results of a referendum on confidence in the president held on August 15.",Sci/Tech
"NewsFactor - Home computer users who think that they are well protected from malevolent acts should think again. The vast majority of home computers operate at risk of intrusion by invasive code, according to the results of a study conducted by America Online and the National Cyber Security Alliance.",Sci/Tech
Trend Micro will become the latest major anti-virus software company to provide protection against mobile phone viruses with the release today of Trend Micro Mobile Security 1.0.,Sci/Tech
"AP - Plant geneticist Ted Hymowitz knew that finding an allergy-free soybean would take a painstaking search through thousands of varieties. So Hymowitz got a grant, fetched a hammer and pounded away until he proved he was right.",Sci/Tech
To write about Arsenal #39;s problems in Europe is to sound like a broken record. The mystery about the Gunners #39; inexplicable failures in the Champions League is increasingly becoming one of the most oversubscribed areas of football analysis.,Sports
"AP - Cambodia moved closer to joining the World Trade Organization on Monday when its Senate approved its entry, a move the government hopes will help protect its billion-dollar garment industry.",World
"IBM on Thursday agreed to acquire Venetica Corp., a maker of content integration software that allows enterprises to access and embed unstructured data including business documents, e-mail, digital media, still images, and Web pages.",Sci/Tech
 NEW YORK (Reuters) - Interstate Bakeries Corp. filed for  bankruptcy on Wednesday after struggling with more than \$1.3  billion in debt and weak demand for bread products amid the  popularity of low-carbohydrate diets.,Business
AP - One of Earth''s rarest birds might have gone into extinction following the death of one of the last known po''ouli.,Sci/Tech
"FALLUJAH, Iraq - A group calling itself the Brigades of the Victorious Lion of God said today it was responsible for the kidnapping of Canadian Fairuz Yamulky and claimed it set her free only after her company pledged to withdraw from Iraq.",World
ATHENS (CP) - Canadian sprinter Earle Connor has been suspended from the Canadian Paralympic team pending the final review of his positive drug test by the Canadian Centre for Ethics in Sport.,Sports
